meter_id,feeder_zone,area_name,timestamp,consumption_kwh,hour,day_of_week,is_weekend,is_peak_hour,rolling_avg_24h
MTR_0021,Zone_1,Rajajinagar,2026-04-12 05:00:00,0.172,5,6,1,0,0.2967083333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 06:00:00,0.372,6,6,1,0,0.29604166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-12 07:00:00,0.388,7,6,1,0,0.2960833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 08:00:00,0.375,8,6,1,0,0.2961666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-12 09:00:00,0.386,9,6,1,0,0.2939583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 10:00:00,0.237,10,6,1,0,0.2910833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 11:00:00,0.278,11,6,1,0,0.2927916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-12 12:00:00,0.279,12,6,1,0,0.296875
MTR_0021,Zone_1,Rajajinagar,2026-04-12 13:00:00,0.256,13,6,1,0,0.297
MTR_0021,Zone_1,Rajajinagar,2026-04-12 14:00:00,0.262,14,6,1,0,0.2994583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 15:00:00,0.271,15,6,1,0,0.30004166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-12 16:00:00,0.232,16,6,1,0,0.3010833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-12 17:00:00,0.277,17,6,1,0,0.299625
MTR_0021,Zone_1,Rajajinagar,2026-04-12 18:00:00,0.471,18,6,1,1,0.2997916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-12 19:00:00,0.502,19,6,1,1,0.3012916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-12 20:00:00,0.45,20,6,1,1,0.299875
MTR_0021,Zone_1,Rajajinagar,2026-04-12 21:00:00,0.411,21,6,1,1,0.29812500000000003
MTR_0021,Zone_1,Rajajinagar,2026-04-12 22:00:00,0.431,22,6,1,1,0.29691666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-12 23:00:00,0.204,23,6,1,0,0.2920833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 00:00:00,0.179,0,0,0,0,0.29416666666666663
MTR_0021,Zone_1,Rajajinagar,2026-04-13 01:00:00,0.053,1,0,0,0,0.28958333333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-13 02:00:00,0.192,2,0,0,0,0.29391666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-13 03:00:00,0.198,3,0,0,0,0.296375
MTR_0021,Zone_1,Rajajinagar,2026-04-13 04:00:00,0.014,4,0,0,0,0.2870833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 05:00:00,0.204,5,0,0,0,0.2884166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-13 06:00:00,0.452,6,0,0,0,0.29175
MTR_0021,Zone_1,Rajajinagar,2026-04-13 07:00:00,0.393,7,0,0,0,0.2919583333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-13 08:00:00,0.352,8,0,0,0,0.291
MTR_0021,Zone_1,Rajajinagar,2026-04-13 09:00:00,0.368,9,0,0,0,0.29025
MTR_0021,Zone_1,Rajajinagar,2026-04-13 10:00:00,0.242,10,0,0,0,0.2904583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 11:00:00,0.335,11,0,0,0,0.29283333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 12:00:00,0.256,12,0,0,0,0.291875
MTR_0021,Zone_1,Rajajinagar,2026-04-13 13:00:00,0.317,13,0,0,0,0.29441666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-13 14:00:00,0.27,14,0,0,0,0.29475
MTR_0021,Zone_1,Rajajinagar,2026-04-13 15:00:00,0.278,15,0,0,0,0.2950416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-13 16:00:00,0.205,16,0,0,0,0.29391666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-13 17:00:00,0.224,17,0,0,0,0.2917083333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 18:00:00,0.529,18,0,0,1,0.294125
MTR_0021,Zone_1,Rajajinagar,2026-04-13 19:00:00,0.464,19,0,0,1,0.29254166666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-13 20:00:00,0.484,20,0,0,1,0.2939583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-13 21:00:00,0.552,21,0,0,1,0.29983333333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-13 22:00:00,0.465,22,0,0,1,0.30125
MTR_0021,Zone_1,Rajajinagar,2026-04-13 23:00:00,0.268,23,0,0,0,0.30391666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-14 00:00:00,0.2,0,1,0,0,0.3047916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-14 01:00:00,0.147,1,1,0,0,0.30870833333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-14 02:00:00,0.16,2,1,0,0,0.307375
MTR_0021,Zone_1,Rajajinagar,2026-04-14 03:00:00,0.191,3,1,0,0,0.3070833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-14 04:00:00,0.146,4,1,0,0,0.3125833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-14 05:00:00,0.182,5,1,0,0,0.31166666666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-14 06:00:00,0.4,6,1,0,0,0.3095
MTR_0021,Zone_1,Rajajinagar,2026-04-14 07:00:00,0.45,7,1,0,0,0.311875
MTR_0021,Zone_1,Rajajinagar,2026-04-14 08:00:00,0.425,8,1,0,0,0.3149166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-14 09:00:00,0.396,9,1,0,0,0.3160833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-14 10:00:00,0.279,10,1,0,0,0.317625
MTR_0021,Zone_1,Rajajinagar,2026-04-14 11:00:00,0.166,11,1,0,0,0.3105833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-14 12:00:00,0.33,12,1,0,0,0.3136666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-14 13:00:00,0.219,13,1,0,0,0.3095833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-14 14:00:00,0.228,14,1,0,0,0.30783333333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-14 15:00:00,0.256,15,1,0,0,0.30691666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-14 16:00:00,0.195,16,1,0,0,0.3065
MTR_0021,Zone_1,Rajajinagar,2026-04-14 17:00:00,0.297,17,1,0,0,0.30954166666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-14 18:00:00,0.487,18,1,0,1,0.30779166666666663
MTR_0021,Zone_1,Rajajinagar,2026-04-14 19:00:00,0.449,19,1,0,1,0.30716666666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-14 20:00:00,0.44,20,1,0,1,0.30533333333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-14 21:00:00,0.439,21,1,0,1,0.300625
MTR_0021,Zone_1,Rajajinagar,2026-04-14 22:00:00,0.498,22,1,0,1,0.302
MTR_0021,Zone_1,Rajajinagar,2026-04-14 23:00:00,0.204,23,1,0,0,0.29933333333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-15 00:00:00,0.117,0,2,0,0,0.295875
MTR_0021,Zone_1,Rajajinagar,2026-04-15 01:00:00,0.066,1,2,0,0,0.2925
MTR_0021,Zone_1,Rajajinagar,2026-04-15 02:00:00,0.17,2,2,0,0,0.29291666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-15 03:00:00,0.12,3,2,0,0,0.2899583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 04:00:00,0.16,4,2,0,0,0.29054166666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-15 05:00:00,0.192,5,2,0,0,0.2909583333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-15 06:00:00,0.433,6,2,0,0,0.29233333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 07:00:00,0.33,7,2,0,0,0.28733333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 08:00:00,0.39,8,2,0,0,0.285875
MTR_0021,Zone_1,Rajajinagar,2026-04-15 09:00:00,0.426,9,2,0,0,0.287125
MTR_0021,Zone_1,Rajajinagar,2026-04-15 10:00:00,0.287,10,2,0,0,0.2874583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 11:00:00,0.291,11,2,0,0,0.2926666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-15 12:00:00,0.175,12,2,0,0,0.28620833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-15 13:00:00,0.286,13,2,0,0,0.289
MTR_0021,Zone_1,Rajajinagar,2026-04-15 14:00:00,0.22,14,2,0,0,0.2886666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-15 15:00:00,0.285,15,2,0,0,0.28987500000000005
MTR_0021,Zone_1,Rajajinagar,2026-04-15 16:00:00,0.284,16,2,0,0,0.29358333333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-15 17:00:00,0.282,17,2,0,0,0.2929583333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-15 18:00:00,0.431,18,2,0,1,0.290625
MTR_0021,Zone_1,Rajajinagar,2026-04-15 19:00:00,0.495,19,2,0,1,0.29254166666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-15 20:00:00,0.459,20,2,0,1,0.29333333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 21:00:00,0.45,21,2,0,1,0.2937916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-15 22:00:00,0.394,22,2,0,1,0.2894583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-15 23:00:00,0.273,23,2,0,0,0.29233333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 00:00:00,0.224,0,3,0,0,0.2967916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 01:00:00,0.073,1,3,0,0,0.2970833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 02:00:00,0.168,2,3,0,0,0.297
MTR_0021,Zone_1,Rajajinagar,2026-04-16 03:00:00,0.174,3,3,0,0,0.29925
MTR_0021,Zone_1,Rajajinagar,2026-04-16 04:00:00,0.213,4,3,0,0,0.30145833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 05:00:00,0.168,5,3,0,0,0.3004583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 06:00:00,0.376,6,3,0,0,0.2980833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 07:00:00,0.395,7,3,0,0,0.3007916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 08:00:00,0.364,8,3,0,0,0.29970833333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-16 09:00:00,0.431,9,3,0,0,0.29991666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-16 10:00:00,0.186,10,3,0,0,0.29570833333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-16 11:00:00,0.233,11,3,0,0,0.2932916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 12:00:00,0.276,12,3,0,0,0.2975
MTR_0021,Zone_1,Rajajinagar,2026-04-16 13:00:00,0.308,13,3,0,0,0.2984166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 14:00:00,0.255,14,3,0,0,0.299875
MTR_0021,Zone_1,Rajajinagar,2026-04-16 15:00:00,0.22,15,3,0,0,0.2971666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 16:00:00,0.246,16,3,0,0,0.2955833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 17:00:00,0.239,17,3,0,0,0.2937916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 18:00:00,0.421,18,3,0,1,0.293375
MTR_0021,Zone_1,Rajajinagar,2026-04-16 19:00:00,0.416,19,3,0,1,0.29008333333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-16 20:00:00,0.416,20,3,0,1,0.28829166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-16 21:00:00,0.358,21,3,0,1,0.2844583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-16 22:00:00,0.449,22,3,0,1,0.28675
MTR_0021,Zone_1,Rajajinagar,2026-04-16 23:00:00,0.286,23,3,0,0,0.28729166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 00:00:00,0.203,0,4,0,0,0.28641666666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-17 01:00:00,0.174,1,4,0,0,0.290625
MTR_0021,Zone_1,Rajajinagar,2026-04-17 02:00:00,0.172,2,4,0,0,0.29079166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 03:00:00,0.149,3,4,0,0,0.28975
MTR_0021,Zone_1,Rajajinagar,2026-04-17 04:00:00,0.056,4,4,0,0,0.28320833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-17 05:00:00,0.148,5,4,0,0,0.282375
MTR_0021,Zone_1,Rajajinagar,2026-04-17 06:00:00,0.381,6,4,0,0,0.28258333333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-17 07:00:00,0.422,7,4,0,0,0.2837083333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-17 08:00:00,0.401,8,4,0,0,0.28525
MTR_0021,Zone_1,Rajajinagar,2026-04-17 09:00:00,0.37,9,4,0,0,0.2827083333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-17 10:00:00,0.344,10,4,0,0,0.28929166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 11:00:00,0.294,11,4,0,0,0.29183333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-17 12:00:00,0.271,12,4,0,0,0.291625
MTR_0021,Zone_1,Rajajinagar,2026-04-17 13:00:00,0.276,13,4,0,0,0.29029166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 14:00:00,0.258,14,4,0,0,0.29041666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-17 15:00:00,0.256,15,4,0,0,0.29191666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-17 16:00:00,0.158,16,4,0,0,0.28825
MTR_0021,Zone_1,Rajajinagar,2026-04-17 17:00:00,0.214,17,4,0,0,0.28720833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-17 18:00:00,0.411,18,4,0,1,0.28679166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 19:00:00,0.456,19,4,0,1,0.2884583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-17 20:00:00,0.361,20,4,0,1,0.2861666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 21:00:00,0.412,21,4,0,1,0.28841666666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-17 22:00:00,0.407,22,4,0,1,0.2866666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-17 23:00:00,0.261,23,4,0,0,0.285625
MTR_0021,Zone_1,Rajajinagar,2026-04-18 00:00:00,0.156,0,5,1,0,0.2836666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-18 01:00:00,0.106,1,5,1,0,0.2808333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-18 02:00:00,0.109,2,5,1,0,0.27820833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-18 03:00:00,0.105,3,5,1,0,0.276375
MTR_0021,Zone_1,Rajajinagar,2026-04-18 04:00:00,0.118,4,5,1,0,0.2789583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-18 05:00:00,0.133,5,5,1,0,0.2783333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-18 06:00:00,0.435,6,5,1,0,0.28058333333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-18 07:00:00,0.33,7,5,1,0,0.27675
MTR_0021,Zone_1,Rajajinagar,2026-04-18 08:00:00,0.455,8,5,1,0,0.27899999999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-18 09:00:00,0.32,9,5,1,0,0.27691666666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-18 10:00:00,0.298,10,5,1,0,0.27499999999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-18 11:00:00,0.234,11,5,1,0,0.2725
MTR_0021,Zone_1,Rajajinagar,2026-04-18 12:00:00,0.214,12,5,1,0,0.270125
MTR_0021,Zone_1,Rajajinagar,2026-04-18 13:00:00,0.315,13,5,1,0,0.27175
MTR_0021,Zone_1,Rajajinagar,2026-04-18 14:00:00,0.259,14,5,1,0,0.27179166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-18 15:00:00,0.257,15,5,1,0,0.2718333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-18 16:00:00,0.243,16,5,1,0,0.275375
MTR_0021,Zone_1,Rajajinagar,2026-04-18 17:00:00,0.229,17,5,1,0,0.27599999999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-18 18:00:00,0.428,18,5,1,1,0.27670833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-18 19:00:00,0.29,19,5,1,1,0.26979166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-18 20:00:00,0.352,20,5,1,1,0.2694166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-18 21:00:00,0.453,21,5,1,1,0.271125
MTR_0021,Zone_1,Rajajinagar,2026-04-18 22:00:00,0.489,22,5,1,1,0.2745416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-18 23:00:00,0.317,23,5,1,0,0.276875
MTR_0021,Zone_1,Rajajinagar,2026-04-19 00:00:00,0.092,0,6,1,0,0.27420833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-19 01:00:00,0.144,1,6,1,0,0.2757916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 02:00:00,0.036,2,6,1,0,0.27275
MTR_0021,Zone_1,Rajajinagar,2026-04-19 03:00:00,0.119,3,6,1,0,0.2733333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-19 04:00:00,0.172,4,6,1,0,0.27558333333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-19 05:00:00,0.134,5,6,1,0,0.275625
MTR_0021,Zone_1,Rajajinagar,2026-04-19 06:00:00,0.361,6,6,1,0,0.2725416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 07:00:00,0.375,7,6,1,0,0.2744166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 08:00:00,0.433,8,6,1,0,0.2735
MTR_0021,Zone_1,Rajajinagar,2026-04-19 09:00:00,0.365,9,6,1,0,0.275375
MTR_0021,Zone_1,Rajajinagar,2026-04-19 10:00:00,0.259,10,6,1,0,0.27375
MTR_0021,Zone_1,Rajajinagar,2026-04-19 11:00:00,0.324,11,6,1,0,0.2775
MTR_0021,Zone_1,Rajajinagar,2026-04-19 12:00:00,0.245,12,6,1,0,0.27879166666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-19 13:00:00,0.182,13,6,1,0,0.27325
MTR_0021,Zone_1,Rajajinagar,2026-04-19 14:00:00,0.317,14,6,1,0,0.27566666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 15:00:00,0.301,15,6,1,0,0.2775
MTR_0021,Zone_1,Rajajinagar,2026-04-19 16:00:00,0.156,16,6,1,0,0.27387500000000004
MTR_0021,Zone_1,Rajajinagar,2026-04-19 17:00:00,0.25,17,6,1,0,0.27475
MTR_0021,Zone_1,Rajajinagar,2026-04-19 18:00:00,0.435,18,6,1,1,0.2750416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 19:00:00,0.497,19,6,1,1,0.2836666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-19 20:00:00,0.435,20,6,1,1,0.287125
MTR_0021,Zone_1,Rajajinagar,2026-04-19 21:00:00,0.443,21,6,1,1,0.28670833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-19 22:00:00,0.445,22,6,1,1,0.284875
MTR_0021,Zone_1,Rajajinagar,2026-04-19 23:00:00,0.234,23,6,1,0,0.2814166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-20 00:00:00,0.205,0,0,0,0,0.286125
MTR_0021,Zone_1,Rajajinagar,2026-04-20 01:00:00,0.11,1,0,0,0,0.2847083333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-20 02:00:00,0.124,2,0,0,0,0.288375
MTR_0021,Zone_1,Rajajinagar,2026-04-20 03:00:00,0.146,3,0,0,0,0.28950000000000004
MTR_0021,Zone_1,Rajajinagar,2026-04-20 04:00:00,0.086,4,0,0,0,0.28591666666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-20 05:00:00,0.226,5,0,0,0,0.28975
MTR_0021,Zone_1,Rajajinagar,2026-04-20 06:00:00,0.406,6,0,0,0,0.29162499999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-20 07:00:00,0.443,7,0,0,0,0.2944583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-20 08:00:00,0.363,8,0,0,0,0.29154166666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-20 09:00:00,0.438,9,0,0,0,0.29458333333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-20 10:00:00,0.312,10,0,0,0,0.2967916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-20 11:00:00,0.318,11,0,0,0,0.29654166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-20 12:00:00,0.362,12,0,0,0,0.30141666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-20 13:00:00,0.251,13,0,0,0,0.3042916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-20 14:00:00,0.267,14,0,0,0,0.30220833333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-20 15:00:00,0.238,15,0,0,0,0.29958333333333337
MTR_0021,Zone_1,Rajajinagar,2026-04-20 16:00:00,0.272,16,0,0,0,0.30441666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-20 17:00:00,0.306,17,0,0,0,0.30675
MTR_0021,Zone_1,Rajajinagar,2026-04-20 18:00:00,0.498,18,0,0,1,0.309375
MTR_0021,Zone_1,Rajajinagar,2026-04-20 19:00:00,0.545,19,0,0,1,0.311375
MTR_0021,Zone_1,Rajajinagar,2026-04-20 20:00:00,0.493,20,0,0,1,0.31379166666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-20 21:00:00,0.471,21,0,0,1,0.31495833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-20 22:00:00,0.421,22,0,0,1,0.31395833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-20 23:00:00,0.315,23,0,0,0,0.3173333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-21 00:00:00,0.139,0,1,0,0,0.3145833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-21 01:00:00,0.186,1,1,0,0,0.31775000000000003
MTR_0021,Zone_1,Rajajinagar,2026-04-21 02:00:00,0.127,2,1,0,0,0.31787499999999996
MTR_0021,Zone_1,Rajajinagar,2026-04-21 03:00:00,0.2,3,1,0,0,0.320125
MTR_0021,Zone_1,Rajajinagar,2026-04-21 04:00:00,0.163,4,1,0,0,0.3233333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-21 05:00:00,0.191,5,1,0,0,0.32187499999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-21 06:00:00,0.423,6,1,0,0,0.32258333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-21 07:00:00,0.364,7,1,0,0,0.3192916666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-21 08:00:00,0.389,8,1,0,0,0.320375
MTR_0021,Zone_1,Rajajinagar,2026-04-21 09:00:00,0.348,9,1,0,0,0.316625
MTR_0021,Zone_1,Rajajinagar,2026-04-21 10:00:00,0.284,10,1,0,0,0.31545833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-21 11:00:00,0.21,11,1,0,0,0.31095833333333334
MTR_0021,Zone_1,Rajajinagar,2026-04-21 12:00:00,0.289,12,1,0,0,0.30791666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-21 13:00:00,0.113,13,1,0,0,0.30216666666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-21 14:00:00,0.312,14,1,0,0,0.3040416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-21 15:00:00,0.226,15,1,0,0,0.30354166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-21 16:00:00,0.233,16,1,0,0,0.30191666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-21 17:00:00,0.338,17,1,0,0,0.30324999999999996
MTR_0021,Zone_1,Rajajinagar,2026-04-21 18:00:00,0.485,18,1,0,1,0.30270833333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-21 19:00:00,0.509,19,1,0,1,0.30120833333333336
MTR_0021,Zone_1,Rajajinagar,2026-04-21 20:00:00,0.425,20,1,0,1,0.298375
MTR_0021,Zone_1,Rajajinagar,2026-04-21 21:00:00,0.514,21,1,0,1,0.30016666666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-21 22:00:00,0.464,22,1,0,1,0.30195833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-21 23:00:00,0.281,23,1,0,0,0.30054166666666665
MTR_0021,Zone_1,Rajajinagar,2026-04-22 00:00:00,0.202,0,2,0,0,0.30316666666666664
MTR_0021,Zone_1,Rajajinagar,2026-04-22 01:00:00,0.083,1,2,0,0,0.298875
MTR_0021,Zone_1,Rajajinagar,2026-04-22 02:00:00,0.176,2,2,0,0,0.30091666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-22 03:00:00,0.153,3,2,0,0,0.2989583333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-22 04:00:00,0.126,4,2,0,0,0.29741666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-22 05:00:00,0.086,5,2,0,0,0.2930416666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-22 06:00:00,0.366,6,2,0,0,0.2906666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-22 07:00:00,0.339,7,2,0,0,0.289625
MTR_0021,Zone_1,Rajajinagar,2026-04-22 08:00:00,0.429,8,2,0,0,0.29129166666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-22 09:00:00,0.38,9,2,0,0,0.29262499999999997
MTR_0021,Zone_1,Rajajinagar,2026-04-22 10:00:00,0.225,10,2,0,0,0.2901666666666667
MTR_0021,Zone_1,Rajajinagar,2026-04-22 11:00:00,0.191,11,2,0,0,0.289375
MTR_0021,Zone_1,Rajajinagar,2026-04-22 12:00:00,0.235,12,2,0,0,0.287125
MTR_0021,Zone_1,Rajajinagar,2026-04-22 13:00:00,0.311,13,2,0,0,0.295375
MTR_0021,Zone_1,Rajajinagar,2026-04-22 14:00:00,0.26,14,2,0,0,0.29320833333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-22 15:00:00,0.247,15,2,0,0,0.2940833333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-22 16:00:00,0.332,16,2,0,0,0.29820833333333335
MTR_0021,Zone_1,Rajajinagar,2026-04-22 17:00:00,0.237,17,2,0,0,0.294
MTR_0021,Zone_1,Rajajinagar,2026-04-22 18:00:00,0.399,18,2,0,1,0.29041666666666666
MTR_0021,Zone_1,Rajajinagar,2026-04-22 19:00:00,0.454,19,2,0,1,0.288125
MTR_0021,Zone_1,Rajajinagar,2026-04-22 20:00:00,0.455,20,2,0,1,0.289375
MTR_0021,Zone_1,Rajajinagar,2026-04-22 21:00:00,0.409,21,2,0,1,0.285
MTR_0021,Zone_1,Rajajinagar,2026-04-22 22:00:00,0.4,22,2,0,1,0.2823333333333333
MTR_0021,Zone_1,Rajajinagar,2026-04-22 23:00:00,0.321,23,2,0,0,0.284
